"block_id","user_std","date_clean","lat","long","type_house_std","raise_dog_house","number_dog_house","number_dog_vaccinated_2024","number_dog_vaccinated_sweep"
"1.12.5-24","VP08",2024-12-14 11:19:42.30429,"-16.486569800000002","-71.486319199999997","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:19:47.942996,"-16.486606099999999","-71.486286899999996","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:20:09.474824,"-16.51548","-71.490988599999994","P","si",2,2,0
"1.12.5-25","VP08",2024-12-14 11:20:16.9844,"-16.486798100000001","-71.486064099999993","C",NA,0,0,0
"1.12.5-25","VP08",2024-12-14 11:20:32.704557,"-16.486899999999999","-71.486003800000006","C",NA,0,0,0
"1.12.5-25","VP08",2024-12-14 11:20:38.71059,"-16.486941000000002","-71.485976199999996","LV",NA,0,0,0
"1.12.5-17","VP08",2024-12-14 11:21:05.742151,"-16.487109","-71.485800299999994","P","si",1,1,1
"1.5.1-2","VP06",2024-12-14 11:21:27.552777,"-16.481812900000001","-71.470537699999994","LP",NA,0,0,0
"1.5.1-3","VP06",2024-12-14 11:22:10.411308,"-16.482198499999999","-71.4700931","LV",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:24:37.297033,"-16.4824226","-71.469794500000006","LV",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:24:52.887014,"-16.482472699999999","-71.469693000000007","D",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:25:22.422578,"-16.482600699999999","-71.469566599999993","P","no",0,0,0
"1.5.1-2","VP06",2024-12-14 11:25:39.358472,"-16.4826701","-71.469467300000005","C",NA,0,0,0
"1.12.5-18","VP08",2024-12-14 11:26:00.280443,"-16.4868129","-71.485759200000004","P","si",1,0,1
"1.5.1-3","VP06",2024-12-14 11:26:12.965623,"-16.482782199999999","-71.4693015","P","si",4,4,0
"1.5.1-2","VP06",2024-12-14 11:26:57.339489,"-16.482964800000001","-71.469190699999999","C",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:27:10.596009,"-16.483007400000002","-71.469110299999997","D",NA,0,0,0
"1.12.5-27","VP08",2024-12-14 11:27:28.134269,"-16.487091400000001","-71.485639800000001","P","si",5,0,5
"1.5.1-2","VP06",2024-12-14 11:27:50.014096,"-16.483140299999999","-71.468921600000002","C",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:28:46.405897,"-16.483181200000001","-71.468725199999994","C",NA,0,0,0
"1.5.1-1","VP06",2024-12-14 11:29:15.118865,"-16.483279799999998","-71.468593999999996","P","no",0,0,0
"1.5.1-2","VP06",2024-12-14 11:29:44.702754,"-16.483350099999999","-71.468486799999994","C",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:30:25.127621,"-16.483422699999998","-71.468289799999994","C",NA,0,0,0
"1.12.5-27","VP08",2024-12-14 11:30:47.90501,"-16.487317000000001","-71.485675099999995","P","si",3,3,0
"1.5.1-2","VP06",2024-12-14 11:31:52.672382,"-16.483609300000001","-71.467865200000006","C",NA,0,0,0
"1.16.4-39","VP02",2024-12-14 11:32:19.129576,"-16.523600500000001","-71.482604499999994","C",NA,0,0,0
"1.5.7-23","VP04",2024-12-14 11:32:27.382603,"-16.4689859","-71.482721299999994","P","si",1,0,1
"1.16.4-39","VP02",2024-12-14 11:32:34.111999,"-16.523595799999999","-71.482593699999995","C",NA,0,0,0
"1.16.4-39","VP02",2024-12-14 11:32:43.245853,"-16.5235935","-71.482585599999993","C",NA,0,0,0
"1.16.4-39","VP02",2024-12-14 11:32:53.577751,"-16.523594200000002","-71.482581600000003","LV",NA,0,0,0
"1.16.4-39","VP02",2024-12-14 11:33:12.979362,"-16.523595199999999","-71.482578799999999","LV",NA,0,0,0
"1.16.4-39","VP02",2024-12-14 11:34:27.053741,"-16.52337","-71.482552999999996","D",NA,0,0,0
"1.12.12-1","VP01",2024-12-14 11:38:23.001814,"-16.515443399999999","-71.488282400000003","D",NA,0,0,0
"1.12.12-4","VP01",2024-12-14 11:38:54.9974,"-16.5154502","-71.488343200000003","C",NA,0,0,0
"1.12.5-27","VP08",2024-12-14 11:39:17.102599,"-16.487651799999998","-71.485750699999997","P","si",1,1,0
"1.12.5-27","VP08",2024-12-14 11:39:27.538408,"-16.487655499999999","-71.485867299999995","C",NA,0,0,0
"1.12.5-27","VP08",2024-12-14 11:39:32.079608,"-16.487657899999999","-71.485932199999993","C",NA,0,0,0
"1.12.5-27","VP08",2024-12-14 11:39:37.600737,"-16.4876605","-71.485987100000003","LV",NA,0,0,0
"1.12.5-27","VP08",2024-12-14 11:39:42.740802,"-16.487669199999999","-71.486035200000003","P","si",3,3,0
"1.12.1-36","VP01",2024-12-14 11:39:44.620935,"-16.515476700000001","-71.488266999999993","C",NA,0,0,0
"1.12.5-27","VP08",2024-12-14 11:40:04.031172,"-16.4876635","-71.486222499999997","P","si",2,0,2
"1.16.4-41","VP02",2024-12-14 11:46:29.499574,"-16.523396300000002","-71.482979200000003","P","si",3,1,2
"1.12.12-4","VP01",2024-12-14 11:47:28.930041,"-16.515401199999999","-71.488293499999997","P","si",2,1,1
"1.12.5-40","VP08",2024-12-14 11:49:18.888329,"-16.4876741","-71.486433199999993","P","si",2,0,2
"1.12.5-40","VP08",2024-12-14 11:49:32.078581,"-16.487673300000001","-71.486496399999993","C",NA,0,0,0
"1.12.5-37","VP08",2024-12-14 11:49:42.240905,"-16.487682599999999","-71.486454100000003","C",NA,0,0,0
"1.12.5-37","VP08",2024-12-14 11:50:30.255238,"-16.487697099999998","-71.486444800000001","C",NA,0,0,0
"1.12.5-37","VP08",2024-12-14 11:50:37.039102,"-16.487698600000002","-71.486437800000004","P","si",1,1,0
"1.12.12-4","VP01",2024-12-14 12:09:52.447581,"-16.515467999999998","-71.488273599999999","DOG_ANOTHER_AREA",NA,3,2,1
"1.12.5-110","VP07",2024-12-14 12:11:34.932689,"-16.4913709","-71.492668899999998","P","no",0,0,0
"1.12.5-110","VP07",2024-12-14 12:11:52.182321,"-16.4913749","-71.492675000000006","C",NA,0,0,0
"1.12.5-108","VP07",2024-12-14 12:11:58.716408,"-16.491374700000001","-71.492677999999998","C",NA,0,0,0
"1.12.5-108","VP07",2024-12-14 12:12:06.0332,"-16.491376299999999","-71.492673300000007","C",NA,0,0,0
