"block_id";"user_app";"date";"lat";"long";"type_house";"raise_dog_house";"number_dog_house";"number_dog_vaccinated_2024";"number_dog_vaccinated_sweep";"head_or_observe_dogs_inside_house";"multifamily";"cluster"
"1.8.58-14";"VP02";"2025-07-03T16:02:56.351245";"-16.431733600000001";"-71.522107399999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-18";"VP02";"2025-07-03T16:03:17.293031";"-16.4317134";"-71.522132099999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-14";"VP02";"2025-07-03T16:03:52.386287";"-16.431708700000001";"-71.522146500000005";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.58-15";"VP02";"2025-07-03T16:04:13.787853";"-16.431584000000001";"-71.522200400000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-14";"VP02";"2025-07-03T16:04:35.978582";"-16.431498699999999";"-71.522300700000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-14";"VP02";"2025-07-03T16:05:43.450756";"-16.431510400000001";"-71.522216900000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-14";"VP02";"2025-07-03T16:06:03.969441";"-16.4313632";"-71.522271500000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:06:20.810061";"-16.431318099999999";"-71.522138600000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-13";"VP02";"2025-07-03T16:08:05.676444";"-16.431182199999999";"-71.522647000000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:08:18.003804";"-16.431291000000002";"-71.5226665";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T16:08:39.287560";"-16.431298000000002";"-71.522665399999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP02";"2025-07-03T16:08:58.852413";"-16.431292299999999";"-71.522662699999998";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:09:15.613220";"-16.431251199999998";"-71.522665900000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-3";"VP02";"2025-07-03T16:09:39.172492";"-16.431252300000001";"-71.522663499999993";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:10:14.705925";"-16.4312012";"-71.522676500000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:10:25.492898";"-16.431163300000001";"-71.522659000000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:10:38.607196";"-16.431170399999999";"-71.522670399999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-1";"VP03";"2025-07-03T16:10:32.132585";"-16.432209700000001";"-71.5197383";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:11:10.148777";"-16.4310461";"-71.522477600000002";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T16:11:24.168270";"-16.433465099999999";"-71.520336999999998";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.57-7";"VP03";"2025-07-03T16:15:28.327131";"-16.4321047";"-71.519855000000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T16:17:36.078016";"-16.432945";"-71.520423399999999";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T16:19:24.691578";"-16.432874300000002";"-71.520309699999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:15:40.895304";"-16.430831399999999";"-71.522396900000004";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.58-16";"VP02";"2025-07-03T16:21:27.928886";"-16.430892400000001";"-71.522196899999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-17";"VP02";"2025-07-03T16:22:21.545131";"-16.430951400000001";"-71.521872599999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-17";"VP02";"2025-07-03T16:22:33.232598";"-16.4309394";"-71.521935099999993";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T16:25:42.716508";"-16.4328769";"-71.520386299999998";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T16:29:48.745851";"-16.432855700000001";"-71.520392799999996";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T16:30:00.965925";"-16.4328602";"-71.520393999999996";"D";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T16:30:41.955751";"-16.432841700000001";"-71.520391700000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-17";"VP02";"2025-07-03T16:34:18.382500";"-16.431353000000001";"-71.522095300000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-15";"VP02";"2025-07-03T16:34:49.382985";"-16.431417100000001";"-71.522400099999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-15";"VP02";"2025-07-03T16:35:02.580562";"-16.431479400000001";"-71.522543799999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-20";"VP02";"2025-07-03T16:35:32.666481";"-16.431577000000001";"-71.522789799999998";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.58-20";"VP02";"2025-07-03T16:35:46.747584";"-16.4315943";"-71.522714699999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-15";"VP02";"2025-07-03T16:35:59.660305";"-16.4315417";"-71.522728000000001";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.58-20";"VP02";"2025-07-03T16:37:19.891444";"-16.431568599999999";"-71.522872300000003";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.51-15";"VP01";"2025-07-03T16:41:13.455942";"-16.433720600000001";"-71.519808299999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.51-15";"VP01";"2025-07-03T16:41:22.943097";"-16.4337467";"-71.519786699999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T16:41:57.295508";"-16.432264700000001";"-71.520340599999997";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T16:43:08.655933";"-16.4324932";"-71.520543799999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T16:43:14.422189";"-16.4324957";"-71.520557600000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T16:43:57.882827";"-16.432392799999999";"-71.520456800000005";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.57-3";"VP03";"2025-07-03T16:44:29.314037";"-16.4323868";"-71.520579999999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.51-14";"VP01";"2025-07-03T16:45:30.830466";"-16.433885";"-71.519766000000004";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T16:47:04.423331";"-16.432441799999999";"-71.5207616";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:54:04.152929";"-16.430638500000001";"-71.523739699999993";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:54:20.363765";"-16.430639899999999";"-71.523718400000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:54:31.024273";"-16.4306606";"-71.523761899999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-3";"VP03";"2025-07-03T16:54:30.619625";"-16.432412899999999";"-71.520818000000006";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:54:47.068848";"-16.430662000000002";"-71.523858700000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:55:04.373258";"-16.4307561";"-71.524036800000005";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:55:21.665145";"-16.4306509";"-71.524127500000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:55:36.839101";"-16.430615700000001";"-71.5242042";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:55:55.639779";"-16.4305749";"-71.524272400000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.51-11";"VP01";"2025-07-03T16:56:26.152257";"-16.434175";"-71.518823299999994";"LP";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T16:56:34.889338";"-16.4305719";"-71.524117099999998";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T16:56:52.646342";"-16.430537300000001";"-71.524054000000007";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.51-11";"VP01";"2025-07-03T16:56:41.385817";"-16.434166999999999";"-71.518818499999995";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T16:57:09.035042";"-16.430518800000002";"-71.524000299999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T16:57:29.692693";"-16.430479200000001";"-71.524005700000004";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T16:57:55.613624";"-16.4324996";"-71.520945299999994";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T16:58:21.786226";"-16.430211700000001";"-71.524116100000001";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T16:59:11.101580";"-16.430153000000001";"-71.523817399999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T16:59:44.810665";"-16.4301669";"-71.523889199999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T17:00:04.176205";"-16.4301724";"-71.523931399999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T17:00:21.820922";"-16.4301903";"-71.523934999999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T17:00:37.887549";"-16.430256";"-71.523970700000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-9";"VP02";"2025-07-03T17:00:57.622913";"-16.430234599999999";"-71.524106700000004";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T17:01:36.387714";"-16.4302761";"-71.524265400000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-3";"VP02";"2025-07-03T17:02:06.472245";"-16.4302837";"-71.524314799999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-2";"VP02";"2025-07-03T17:02:22.411360";"-16.430333000000001";"-71.524435999999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-4";"VP02";"2025-07-03T17:03:21.489678";"-16.430225499999999";"-71.524534299999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-4";"VP02";"2025-07-03T17:04:16.237442";"-16.430336199999999";"-71.524569400000004";"R";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-4";"VP02";"2025-07-03T17:04:38.920292";"-16.430316399999999";"-71.524448199999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.61-4";"VP02";"2025-07-03T17:05:06.451288";"-16.430410999999999";"-71.524408100000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-4";"VP02";"2025-07-03T17:05:24.924980";"-16.430472999999999";"-71.524430800000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:06:31.437828";"-16.430630799999999";"-71.524524799999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.51-11";"VP01";"2025-07-03T17:05:51.857665";"-16.4341705";"-71.518757100000002";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.61-5";"VP02";"2025-07-03T17:07:05.411361";"-16.430720399999998";"-71.524541999999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-11";"VP03";"2025-07-03T17:11:26.042708";"-16.432666099999999";"-71.521604499999995";"DOG_ANOTHER_AREA";NA;1;"1";1;NA;"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:13:25.254028";"-16.430986699999998";"-71.5248268";"P";"si";2;"1";1;NA;"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:13:50.771223";"-16.431038900000001";"-71.524814300000003";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.51-12";"VP01";"2025-07-03T17:15:09.514253";"-16.433626700000001";"-71.519029000000003";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.58-17";"VP02";"2025-07-03T17:22:29.313757";"-16.4311142";"-71.524753799999999";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:24:44.440153";"-16.431051700000001";"-71.524781599999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:25:19.880974";"-16.431127499999999";"-71.524755499999998";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:25:46.169318";"-16.4311829";"-71.524756600000003";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:26:09.404850";"-16.431247599999999";"-71.524752300000003";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:27:58.660399";"-16.431495900000002";"-71.5247612";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-11";"VP01";"2025-07-03T17:30:57.165992";"-16.4317703";"-71.524694800000006";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.61-13";"VP03";"2025-07-03T17:31:16.255642";"-16.430965199999999";"-71.525278";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.61-11";"VP01";"2025-07-03T17:32:14.749725";"-16.431784";"-71.525041999999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-11";"VP01";"2025-07-03T17:32:23.972472";"-16.431811400000001";"-71.525105199999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-11";"VP01";"2025-07-03T17:33:14.218543";"-16.431817899999999";"-71.525253699999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-11";"VP01";"2025-07-03T17:33:28.803380";"-16.431828400000001";"-71.525241600000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-10";"VP01";"2025-07-03T17:33:39.092338";"-16.431828299999999";"-71.525241699999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-10";"VP01";"2025-07-03T17:33:59.552858";"-16.431846499999999";"-71.525218800000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-10";"VP01";"2025-07-03T17:34:13.538384";"-16.431846700000001";"-71.525220000000004";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.61-17";"VP03";"2025-07-03T17:34:25.355428";"-16.430783900000002";"-71.525219100000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-17";"VP03";"2025-07-03T17:34:35.303792";"-16.430224800000001";"-71.525364499999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-17";"VP03";"2025-07-03T17:34:44.100102";"-16.430225";"-71.525364600000003";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.61-10";"VP01";"2025-07-03T17:34:38.711178";"-16.4318068";"-71.525286100000002";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.61-17";"VP03";"2025-07-03T17:35:53.952964";"-16.430225";"-71.525364600000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-10";"VP01";"2025-07-03T17:35:49.101590";"-16.431806999999999";"-71.525328799999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-10";"VP01";"2025-07-03T17:36:12.876977";"-16.4318274";"-71.525433000000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:28:49.824241";"-16.431506599999999";"-71.524723600000002";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:37:23.611320";"-16.431588399999999";"-71.524672300000006";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.61-17";"VP03";"2025-07-03T17:37:44.232882";"-16.430071600000002";"-71.525467000000006";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:39:37.690773";"-16.4317682";"-71.524655699999997";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.61-9";"VP02";"2025-07-03T17:40:21.576693";"-16.431890800000001";"-71.524613400000007";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.61-7";"VP02";"2025-07-03T17:41:07.461898";"-16.432092399999998";"-71.524532800000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.59-2";"VP02";"2025-07-03T17:44:58.768317";"-16.4320065";"-71.524624299999999";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.59-2";"VP02";"2025-07-03T17:47:08.674563";"-16.432188400000001";"-71.524531899999999";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.59-2";"VP02";"2025-07-03T17:49:27.370058";"-16.432346599999999";"-71.524569700000001";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.61-15";"VP03";"2025-07-03T17:55:21.737229";"-16.4301171";"-71.525534199999996";"P";"si";5;"5";5;NA;"no";"cluster3"
"1.8.61-16";"VP03";"2025-07-03T17:59:28.313341";"-16.429963099999998";"-71.525638200000003";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.34-26";"VP03";"2025-07-05T09:34:08.329762";"-16.427620399999999";"-71.524696199999994";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-21";"VP03";"2025-07-05T09:34:14.645175";"-16.427609799999999";"-71.524726299999998";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-21";"VP03";"2025-07-05T09:35:20.581684";"-16.4276275";"-71.524868299999994";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T09:36:49.197430";"-16.428661699999999";"-71.525993299999996";"LP";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.34-21";"VP03";"2025-07-05T09:40:44.499046";"-16.427702199999999";"-71.525006300000001";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:50:44.840320";"-16.4263017";"-71.524924999999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:50:44.840320";"-16.4263017";"-71.524924999999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T09:53:39.471650";"-16.428933000000001";"-71.525879399999994";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T09:55:06.193667";"-16.429161700000002";"-71.525848300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:55:22.768665";"-16.426260299999999";"-71.524953499999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:55:22.768665";"-16.426260299999999";"-71.524953499999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T09:55:27.703659";"-16.429161700000002";"-71.525848300000007";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T09:55:46.683208";"-16.429161700000002";"-71.525848300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:56:01.543160";"-16.426353200000001";"-71.524923700000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:56:01.543160";"-16.426353200000001";"-71.524923700000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-18";"VP01";"2025-07-05T09:55:59.885558";"-16.429161700000002";"-71.525848300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-18";"VP01";"2025-07-05T09:56:14.419881";"-16.429161700000002";"-71.525848300000007";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:57:17.801496";"-16.426295100000001";"-71.524922200000006";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T09:57:59.646917";"-16.426282";"-71.524947800000007";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T09:59:54.189723";"-16.426306199999999";"-71.525005100000001";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T09:59:54.189723";"-16.426306199999999";"-71.525005100000001";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-22";"VP03";"2025-07-05T10:00:03.621744";"-16.427642500000001";"-71.525338899999994";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T10:01:37.205815";"-16.4262522";"-71.525008900000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T10:01:37.205815";"-16.4262522";"-71.525008900000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T10:02:20.193353";"-16.426039100000001";"-71.524998699999998";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T10:02:20.193353";"-16.426039100000001";"-71.524998699999998";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-21";"VP03";"2025-07-05T10:03:26.670921";"-16.427783600000001";"-71.524945099999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-18";"VP01";"2025-07-05T10:03:29.801687";"-16.428979999999999";"-71.525556699999996";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.34-18";"VP01";"2025-07-05T10:03:54.356948";"-16.428979999999999";"-71.525556699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-18";"VP01";"2025-07-05T10:04:02.032152";"-16.428979999999999";"-71.525556699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-18";"VP01";"2025-07-05T10:04:12.570490";"-16.428979999999999";"-71.525556699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:02:48.474163";"-16.425984";"-71.525006700000006";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T10:04:24.507917";"-16.428979999999999";"-71.525556699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T10:04:31.334275";"-16.428979999999999";"-71.525556699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T10:05:07.228661";"-16.428979999999999";"-71.525556699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T10:05:15.636412";"-16.428979999999999";"-71.525556699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-21";"VP03";"2025-07-05T10:06:17.765671";"-16.4277549";"-71.525629800000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-21";"VP03";"2025-07-05T10:06:22.799376";"-16.427712199999998";"-71.525719699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-22";"VP03";"2025-07-05T10:06:43.150059";"-16.427738300000001";"-71.525744900000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-22";"VP03";"2025-07-05T10:06:47.450659";"-16.427738000000002";"-71.525753699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T10:06:18.754740";"-16.425766299999999";"-71.525074599999996";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T10:07:18.243705";"-16.425753499999999";"-71.525065400000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-8";"VP02";"2025-07-05T10:07:41.597112";"-16.4258123";"-71.525075599999994";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:08:45.523695";"-16.4257101";"-71.525093699999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:08:55.731713";"-16.4257849";"-71.525073000000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:09:35.894216";"-16.425847000000001";"-71.525053200000002";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:10:19.284575";"-16.4259214";"-71.525006200000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:10:36.806035";"-16.425965699999999";"-71.525009600000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:11:26.177839";"-16.426278700000001";"-71.524998400000001";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-22";"VP03";"2025-07-05T10:11:33.402865";"-16.427796799999999";"-71.525643000000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-22";"VP03";"2025-07-05T10:11:37.684888";"-16.427800900000001";"-71.525942900000004";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-22";"VP03";"2025-07-05T10:11:43.135347";"-16.427800900000001";"-71.5259444";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:12:12.559825";"-16.426266999999999";"-71.525147399999994";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:12:30.657196";"-16.426359699999999";"-71.525177200000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:12:45.978371";"-16.426359999999999";"-71.5251777";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:13:12.064155";"-16.426359600000001";"-71.525175500000003";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:14:33.284046";"-16.426351";"-71.525210099999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:14:43.259574";"-16.426328999999999";"-71.525278";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:16:02.745703";"-16.4263479";"-71.525464200000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:16:11.779959";"-16.426388200000002";"-71.525544199999999";"P";"no";NA;NA;NA;NA;"no";"cluster3"
