Month Created,Date Created,Time Created,Syncing Date,Latitude,Longitude,ParentCode,PetScannerChip,PetScannerSerial,AnswerCode,Organization,RegionName,ProjectName,UserName,FormName,SpeciesName,WardLocation,GpsDeleted,Accuracy,Especie,estado_vac,edad
Sep,21/09/2025,11:47 AM,21/09/2025,-16.4597255,-71.4867499,V-210925111422-25066-1,,,V-210925114716-25066-49,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:47 AM,21/09/2025,-16.4597313,-71.4867852,V-210925111422-25066-1,,,V-210925114709-25066-48,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,1_mayor
Sep,21/09/2025,11:47 AM,21/09/2025,-16.4596777,-71.4867704,V-210925111422-25066-1,,,V-210925114705-25066-47,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,menor_1
Sep,21/09/2025,11:46 AM,21/09/2025,-16.459707,-71.4868296,V-210925111422-25066-1,,,V-210925114656-25066-46,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,1_mayor
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4597287,-71.4867078,V-210925111422-25066-1,,,V-210925114649-25066-45,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4597287,-71.4867078,V-210925111422-25066-1,,,V-210925114643-25066-44,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,1_mayor
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4597093,-71.4868359,V-210925111422-25066-1,,,V-210925114639-25066-43,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,menor_1
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4596869,-71.4867915,V-210925111422-25066-1,,,V-210925114629-25066-42,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4596869,-71.4867915,V-210925111422-25066-1,,,V-210925114626-25066-41,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4596869,-71.4867915,V-210925111422-25066-1,,,V-210925114622-25066-40,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4596869,-71.4867915,V-210925111422-25066-1,,,V-210925114619-25066-39,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:46 AM,21/09/2025,-16.4597013,-71.4868305,V-210925111422-25066-1,,,V-210925114615-25066-38,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:20 AM,21/09/2025,-16.4606591,-71.4865119,V-210925111422-25066-1,,,V-210925112053-25066-37,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,1_mayor
Sep,21/09/2025,11:20 AM,21/09/2025,-16.4606591,-71.4865119,V-210925111422-25066-1,,,V-210925112050-25066-36,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,1_mayor
Sep,21/09/2025,11:20 AM,21/09/2025,-16.4606429,-71.4866092,V-210925111422-25066-1,,,V-210925112045-25066-35,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,1_mayor
Sep,21/09/2025,11:20 AM,21/09/2025,-16.4606925,-71.4866839,V-210925111422-25066-1,,,V-210925112038-25066-34,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:20 AM,21/09/2025,-16.4604939,-71.4865134,V-210925111422-25066-1,,,V-210925112034-25066-33,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4605888,-71.4865453,V-210925111422-25066-1,,,V-210925111953-25066-32,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,menor_1
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4606417,-71.4865492,V-210925111422-25066-1,,,V-210925111945-25066-31,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4606417,-71.4865492,V-210925111422-25066-1,,,V-210925111942-25066-30,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4606426,-71.4865489,V-210925111422-25066-1,,,V-210925111938-25066-29,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4605679,-71.4865764,V-210925111422-25066-1,,,V-210925111934-25066-28,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4607239,-71.486441,V-210925111422-25066-1,,,V-210925111928-25066-27,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4607239,-71.486441,V-210925111422-25066-1,,,V-210925111925-25066-26,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.460599,-71.4865407,V-210925111422-25066-1,,,V-210925111921-25066-25,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4607845,-71.4863988,V-210925111422-25066-1,,,V-210925111916-25066-24,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4607845,-71.4863988,V-210925111422-25066-1,,,V-210925111913-25066-23,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4607688,-71.486438,V-210925111422-25066-1,,,V-210925111910-25066-22,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4607688,-71.486438,V-210925111422-25066-1,,,V-210925111907-25066-21,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:19 AM,21/09/2025,-16.4607573,-71.4864541,V-210925111422-25066-1,,,V-210925111903-25066-20,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4607573,-71.4864541,V-210925111422-25066-1,,,V-210925111857-25066-19,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4606464,-71.4866014,V-210925111422-25066-1,,,V-210925111854-25066-18,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4605352,-71.4865459,V-210925111422-25066-1,,,V-210925111836-25066-17,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,menor_1
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4607069,-71.486485,V-210925111422-25066-1,,,V-210925111831-25066-16,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4606271,-71.4866003,V-210925111422-25066-1,,,V-210925111823-25066-15,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,menor_1
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4606597,-71.4864421,V-210925111422-25066-1,,,V-210925111813-25066-14,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4606597,-71.4864421,V-210925111422-25066-1,,,V-210925111810-25066-13,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:18 AM,21/09/2025,-16.4605104,-71.4865247,V-210925111422-25066-1,,,V-210925111807-25066-12,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4606299,-71.4865822,V-210925111422-25066-1,,,V-210925111758-25066-11,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4606984,-71.4863967,V-210925111422-25066-1,,,V-210925111751-25066-10,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,menor_1
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4606067,-71.4864198,V-210925111422-25066-1,,,V-210925111746-25066-9,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4604792,-71.4864361,V-210925111422-25066-1,,,V-210925111739-25066-8,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,primovac,menor_1
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4607637,-71.4865034,V-210925111422-25066-1,,,V-210925111733-25066-7,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4607637,-71.4865034,V-210925111422-25066-1,,,V-210925111729-25066-6,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4607206,-71.4866427,V-210925111422-25066-1,,,V-210925111725-25066-5,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4609355,-71.4862911,V-210925111422-25066-1,,,V-210925111720-25066-4,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4609355,-71.4862911,V-210925111422-25066-1,,,V-210925111717-25066-3,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:17 AM,21/09/2025,-16.4608266,-71.4863674,V-210925111422-25066-1,,,V-210925111714-25066-2,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,11:14 AM,21/09/2025,-16.4608288,-71.4863513,V-210925111422-25066-1,,,V-210925111457-25066-1,Peru Rabies Control,Arequipa,Characato (MR_21),vac11ch,VANCAN formulario 2025 General,Dog,,No,48.793,perro,revac,1_mayor
Sep,21/09/2025,12:22 PM,21/09/2025,-16.4459869,-71.4976705,V-210925080212-25059-1,,,V-210925122221-25059-73,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,12:19 PM,21/09/2025,-16.4458158,-71.4975661,V-210925080212-25059-1,,,V-210925121946-25059-72,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,12:19 PM,21/09/2025,-16.4457867,-71.4976234,V-210925080212-25059-1,,,V-210925121942-25059-71,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,12:14 PM,21/09/2025,-16.4449375,-71.4970246,V-210925080212-25059-1,,,V-210925121433-25059-70,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,12:09 PM,21/09/2025,-16.4445919,-71.4968511,V-210925080212-25059-1,,,V-210925120944-25059-69,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,menor_1
Sep,21/09/2025,12:09 PM,21/09/2025,-16.444228,-71.4959104,V-210925080212-25059-1,,,V-210925120939-25059-68,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,12:00 PM,21/09/2025,-16.4439815,-71.4957749,V-210925080212-25059-1,,,V-210925120036-25059-67,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,11:57 AM,21/09/2025,-16.4439814,-71.4957744,V-210925080212-25059-1,,,V-210925115709-25059-66,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,11:56 AM,21/09/2025,-16.443995,-71.4957736,V-210925080212-25059-1,,,V-210925115659-25059-65,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,11:56 AM,21/09/2025,-16.4440692,-71.495854,V-210925080212-25059-1,,,V-210925115648-25059-64,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,menor_1
Sep,21/09/2025,11:30 AM,21/09/2025,-16.4434597,-71.4953204,V-210925080212-25059-1,,,V-210925113030-25059-63,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,11:30 AM,21/09/2025,-16.4432868,-71.4952102,V-210925080212-25059-1,,,V-210925113011-25059-62,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,11:30 AM,21/09/2025,-16.4432866,-71.495212,V-210925080212-25059-1,,,V-210925113007-25059-61,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,11:29 AM,21/09/2025,-16.4432633,-71.4951899,V-210925080212-25059-1,,,V-210925112945-25059-60,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,menor_1
Sep,21/09/2025,11:13 AM,21/09/2025,-16.4433457,-71.4952354,V-210925080212-25059-1,,,V-210925111342-25059-59,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,menor_1
Sep,21/09/2025,11:03 AM,21/09/2025,-16.4434602,-71.4952592,V-210925080212-25059-1,,,V-210925110328-25059-58,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,11:03 AM,21/09/2025,-16.443481,-71.4951756,V-210925080212-25059-1,,,V-210925110324-25059-57,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,11:03 AM,21/09/2025,-16.4433484,-71.4952984,V-210925080212-25059-1,,,V-210925110320-25059-56,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,11:00 AM,21/09/2025,-16.4433776,-71.4952295,V-210925080212-25059-1,,,V-210925110051-25059-55,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:59 AM,21/09/2025,-16.4433516,-71.4952503,V-210925080212-25059-1,,,V-210925105911-25059-54,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:59 AM,21/09/2025,-16.4434036,-71.4951978,V-210925080212-25059-1,,,V-210925105905-25059-53,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:42 AM,21/09/2025,-16.443512,-71.4954024,V-210925080212-25059-1,,,V-210925104209-25059-52,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:41 AM,21/09/2025,-16.443277,-71.4952298,V-210925080212-25059-1,,,V-210925104158-25059-51,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:41 AM,21/09/2025,-16.4432632,-71.4952066,V-210925080212-25059-1,,,V-210925104140-25059-50,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,menor_1
Sep,21/09/2025,10:41 AM,21/09/2025,-16.4434663,-71.4953423,V-210925080212-25059-1,,,V-210925104134-25059-49,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:40 AM,21/09/2025,-16.4432697,-71.495183,V-210925080212-25059-1,,,V-210925104017-25059-48,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:40 AM,21/09/2025,-16.4432684,-71.4951831,V-210925080212-25059-1,,,V-210925104011-25059-47,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:40 AM,21/09/2025,-16.4432652,-71.4951893,V-210925080212-25059-1,,,V-210925104006-25059-46,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:39 AM,21/09/2025,-16.443285,-71.4951883,V-210925080212-25059-1,,,V-210925103959-25059-45,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:39 AM,21/09/2025,-16.4432847,-71.495188,V-210925080212-25059-1,,,V-210925103954-25059-44,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:39 AM,21/09/2025,-16.4432854,-71.4951842,V-210925080212-25059-1,,,V-210925103949-25059-43,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:39 AM,21/09/2025,-16.4435119,-71.4952139,V-210925080212-25059-1,,,V-210925103937-25059-42,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:28 AM,21/09/2025,-16.44353,-71.4952419,V-210925080212-25059-1,,,V-210925102853-25059-41,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,1_mayor
Sep,21/09/2025,10:20 AM,21/09/2025,-16.4450209,-71.4957022,V-210925080212-25059-1,,,V-210925102000-25059-40,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:18 AM,21/09/2025,-16.4449341,-71.4956321,V-210925080212-25059-1,,,V-210925101824-25059-39,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,menor_1
Sep,21/09/2025,10:18 AM,21/09/2025,-16.4451721,-71.4956593,V-210925080212-25059-1,,,V-210925101819-25059-38,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,menor_1
Sep,21/09/2025,10:09 AM,21/09/2025,-16.4449074,-71.4956097,V-210925080212-25059-1,,,V-210925100915-25059-37,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,10:09 AM,21/09/2025,-16.444815,-71.49554,V-210925080212-25059-1,,,V-210925100911-25059-36,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:57 AM,21/09/2025,-16.4449386,-71.4956151,V-210925080212-25059-1,,,V-210925095715-25059-35,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:28 AM,21/09/2025,-16.4449183,-71.49563,V-210925080212-25059-1,,,V-210925092850-25059-34,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:27 AM,21/09/2025,-16.4449944,-71.4956348,V-210925080212-25059-1,,,V-210925092719-25059-33,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:27 AM,21/09/2025,-16.4449708,-71.49554,V-210925080212-25059-1,,,V-210925092714-25059-32,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:25 AM,21/09/2025,-16.444781,-71.4954384,V-210925080212-25059-1,,,V-210925092553-25059-31,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:25 AM,21/09/2025,-16.444781,-71.4954384,V-210925080212-25059-1,,,V-210925092550-25059-30,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:25 AM,21/09/2025,-16.444781,-71.4954384,V-210925080212-25059-1,,,V-210925092546-25059-29,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:25 AM,21/09/2025,-16.444781,-71.4954384,V-210925080212-25059-1,,,V-210925092542-25059-28,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:25 AM,21/09/2025,-16.4451312,-71.4956605,V-210925080212-25059-1,,,V-210925092538-25059-27,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:12 AM,21/09/2025,-16.4449058,-71.4956173,V-210925080212-25059-1,,,V-210925091243-25059-26,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,09:06 AM,21/09/2025,-16.4449178,-71.4956321,V-210925080212-25059-1,,,V-210925090610-25059-25,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,08:57 AM,21/09/2025,-16.444895,-71.4955919,V-210925080212-25059-1,,,V-210925085738-25059-24,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,gato,,
Sep,21/09/2025,08:57 AM,21/09/2025,-16.4451746,-71.49566,V-210925080212-25059-1,,,V-210925085735-25059-23,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,gato,,
Sep,21/09/2025,08:43 AM,21/09/2025,-16.4450659,-71.495652,V-210925080212-25059-1,,,V-210925084350-25059-22,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,08:42 AM,21/09/2025,-16.4450238,-71.4957108,V-210925080212-25059-1,,,V-210925084248-25059-21,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,08:42 AM,21/09/2025,-16.444889,-71.4955906,V-210925080212-25059-1,,,V-210925084240-25059-20,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,revac,1_mayor
Sep,21/09/2025,08:38 AM,21/09/2025,-16.4451519,-71.495665,V-210925080212-25059-1,,,V-210925083828-25059-19,Peru Rabies Control,Arequipa,Characato (MR_21),vac04ch,VANCAN formulario 2025 General,Dog,,No,98.4,perro,primovac,menor_1
